ingrl;sexo;edad;escol;lningrl;edad2
365;0;61;6;5.8998976;3721
300;1;45;9;5.7037826;2025
366;1;30;6;5.9026332;900
490;1;40;12;6.1944056;1600
436;0;41;15;6.0776424;1681
426;0;47;12;6.0544395;2209
666;1;33;17;6.5012898;1089
473;1;52;12;6.1590953;2704
1320;1;57;14;7.1853871;3249
940;0;56;16;6.84588;3136
1428;1;28;17;7.26403;784
550;0;24;17;6.3099184;576
3400;1;52;18;8.1315308;2704
2400;0;51;18;7.7832241;2601
876;0;50;18;6.7753663;2500
1876;0;54;19;7.5368972;2916
1046;1;30;15;6.9527287;900
38;0;65;8;3.6375861;4225
35;0;46;15;3.5553482;2116
375;0;22;15;5.9269261;484
375;1;21;14;5.9269261;441
390;0;48;18;5.9661469;2304
375;0;53;10;5.9269261;2809
305;1;34;12;5.7203116;1156
90;1;32;12;4.4998097;1024
200;1;51;7;5.2983174;2601
1870;1;30;18;7.5336938;900
400;0;52;12;5.9914646;2704
792;1;59;17;6.6745615;3481
685;0;24;17;6.5294189;576
382;0;40;15;5.9454207;1600
0;0;36;17;;1296
382;0;26;12;5.9454207;676
400;1;61;6;5.9914646;3721
355;0;31;17;5.872118;961
317;1;21;13;5.7589016;441
384;0;20;12;5.9506426;400
0;0;53;16;;2809
714;0;32;14;6.5708828;1024
353;1;26;13;5.866468;676
576;1;38;13;6.3561077;1444
1200;1;57;12;7.0900769;3249
1200;0;58;12;7.0900769;3364
905;0;22;17;6.8079348;484
0;1;47;16;;2209
880;0;47;12;6.779922;2209
317;1;24;0;5.7589016;576
1650;0;35;18;7.4085307;1225
550;1;64;14;6.3099184;4096
465;0;60;15;6.1420374;3600
1650;1;32;17;7.4085307;1024
566;1;57;17;6.338594;3249
715;1;70;18;6.5722823;4900
718;1;53;15;6.5764694;2809
480;1;43;12;6.1737862;1849
578;0;19;12;6.3595738;361
2750;1;59;17;7.9193563;3481
530;0;48;12;6.2728772;2304
500;1;23;15;6.2146082;529
548;1;49;17;6.3062754;2401
300;0;35;14;5.7037826;1225
1120;1;56;17;7.0210838;3136
500;0;26;18;6.2146082;676
530;0;48;17;6.2728772;2304
368;0;28;16;5.908083;784
330;1;30;12;5.7990928;900
797;1;52;16;6.6808548;2704
275;0;46;14;5.6167712;2116
0;1;20;13;;400
760;1;60;17;6.6333184;3600
400;1;25;15;5.9914646;625
666;1;60;12;6.5012898;3600
0;1;64;18;;4096
535;0;23;17;6.2822666;529
451;1;33;13;6.1114674;1089
0;1;58;9;;3364
100;0;39;15;4.6051702;1521
570;1;51;9;6.3456364;2601
338;0;21;12;5.8230457;441
150;1;58;3;5.0106354;3364
420;1;18;12;6.0402546;324
360;1;34;0;5.8861041;1156
540;1;61;12;6.2915692;3721
548;1;49;18;6.3062754;2401
0;0;21;11;;441
450;0;21;13;6.1092477;441
282;1;20;10;5.6419072;400
358;1;66;6;5.8805332;4356
350;1;39;14;5.857933;1521
0;0;25;12;;625
300;1;31;6;5.7037826;961
310;1;40;2;5.7365723;1600
598;1;48;11;6.3935909;2304
370;0;37;8;5.9135032;1369
110;1;18;12;4.7004805;324
528;1;34;12;6.2690964;1156
338;1;44;12;5.8230457;1936
150;0;20;12;5.0106354;400
250;1;29;6;5.521461;841
50;0;24;12;3.9120231;576
120;1;27;3;4.7874918;729
250;1;58;6;5.521461;3364
85;0;42;6;4.4426513;1764
320;1;20;9;5.768321;400
250;1;37;12;5.521461;1369
232;0;28;12;5.4467373;784
120;0;33;12;4.7874918;1089
180;0;54;3;5.1929569;2916
620;1;52;8;6.4297194;2704
240;1;20;11;5.480639;400
240;1;18;10;5.480639;324
480;1;32;6;6.1737862;1024
400;1;18;9;5.9914646;324
178;1;64;6;5.1817837;4096
160;1;39;6;5.0751739;1521
173;1;30;6;5.1532917;900
100;0;25;12;4.6051702;625
350;0;52;6;5.857933;2704
170;1;43;9;5.1357985;1849
120;0;45;9;4.7874918;2025
0;1;18;11;;324
150;0;53;10;5.0106354;2809
370;0;30;11;5.9135032;900
140;1;25;9;4.9416423;625
700;1;37;12;6.5510802;1369
360;1;34;12;5.8861041;1156
100;0;25;3;4.6051702;625
260;1;60;6;5.5606818;3600
390;1;31;11;5.9661469;961
280;1;21;10;5.6347895;441
280;1;52;6;5.6347895;2704
80;0;53;6;4.3820267;2809
750;1;41;2;6.6200733;1681
400;0;40;6;5.9914646;1600
150;0;20;12;5.0106354;400
600;1;69;4;6.3969297;4761
5000;1;38;9;8.5171928;1444
350;1;18;12;5.857933;324
710;1;40;19;6.5652652;1600
190;1;39;6;5.2470241;1521
70;0;48;14;4.2484951;2304
500;1;59;17;6.2146082;3481
290;0;41;9;5.6698809;1681
438;1;23;10;6.0822191;529
735;1;46;0;6.5998707;2116
280;1;40;6;5.6347895;1600
370;0;40;6;5.9135032;1600
150;1;24;10;5.0106354;576
480;0;50;6;6.1737862;2500
335;1;27;12;5.8141303;729
360;1;24;6;5.8861041;576
490;1;46;6;6.1944056;2116
280;1;47;2;5.6347895;2209
180;0;47;6;5.1929569;2209
382;1;35;12;5.9454207;1225
140;1;60;6;4.9416423;3600
1570;1;48;11;7.3588309;2304
320;0;39;9;5.768321;1521
160;1;42;3;5.0751739;1764
828;1;40;8;6.7190132;1600
320;1;22;6;5.768321;484
0;1;21;6;;441
320;1;19;6;5.768321;361
320;1;36;6;5.768321;1296
80;0;44;6;4.3820267;1936
340;1;24;4;5.8289456;576
320;1;42;6;5.768321;1764
102;1;18;5;4.6249728;324
320;1;53;9;5.768321;2809
318;1;28;17;5.7620516;784
394;1;30;12;5.9763508;900
40;0;32;12;3.6888795;1024
280;1;40;12;5.6347895;1600
390;1;28;12;5.9661469;784
380;1;51;6;5.9401712;2601
250;1;41;8;5.521461;1681
320;1;36;6;5.768321;1296
80;1;68;0;4.3820267;4624
360;1;25;6;5.8861041;625
520;1;30;6;6.253829;900
402;1;29;3;5.9964519;841
534;1;35;0;6.280396;1225
388;0;34;0;5.9610052;1156
100;1;50;5;4.6051702;2500
180;0;37;5;5.1929569;1369
450;1;31;11;6.1092477;961
400;1;30;12;5.9914646;900
100;0;38;6;4.6051702;1444
550;1;19;12;6.3099184;361
500;1;44;11;6.2146082;1936
200;1;56;2;5.2983174;3136
160;0;21;8;5.0751739;441
70;1;18;8;4.2484951;324
500;1;54;6;6.2146082;2916
100;1;72;6;4.6051702;5184
100;0;53;6;4.6051702;2809
110;0;35;11;4.7004805;1225
300;1;25;6;5.7037826;625
328;1;31;9;5.7930136;961
34;0;30;11;3.5263605;900
200;1;49;6;5.2983174;2401
340;1;44;6;5.8289456;1936
2250;1;24;12;7.7186856;576
260;0;23;12;5.5606818;529
300;1;30;12;5.7037826;900
320;1;38;3;5.768321;1444
260;0;28;5;5.5606818;784
100;0;35;8;4.6051702;1225
100;0;36;2;4.6051702;1296
480;1;18;4;6.1737862;324
490;1;39;3;6.1944056;1521
350;0;29;6;5.857933;841
55;0;55;4;4.0073333;3025
510;1;28;5;6.2344108;784
348;1;20;6;5.8522024;400
440;1;18;6;6.0867748;324
280;1;59;6;5.6347895;3481
495;1;42;12;6.2045579;1764
378;1;29;12;5.9348941;841
318;1;50;6;5.7620516;2500
490;0;22;9;6.1944056;484
348;1;24;9;5.8522024;576
316;0;45;6;5.7557421;2025
120;1;19;10;4.7874918;361
353;0;35;11;5.866468;1225
360;1;65;6;5.8861041;4225
600;0;60;17;6.3969297;3600
320;1;17;5;5.768321;289
731;1;42;12;6.5944133;1764
160;0;41;16;5.0751739;1681
500;1;42;11;6.2146082;1764
400;0;35;8;5.9914646;1225
500;1;68;6;6.2146082;4624
10;0;44;6;2.3025851;1936
230;0;26;9;5.4380794;676
400;1;28;12;5.9914646;784
510;1;29;6;6.2344108;841
0;1;41;6;;1681
348;0;31;17;5.8522024;961
300;1;25;6;5.7037826;625
217;1;28;6;5.3798971;784
482;1;48;6;6.1779442;2304
363;0;36;6;5.894403;1296
480;1;31;10;6.1737862;961
350;0;62;7;5.857933;3844
340;1;21;12;5.8289456;441
215;1;19;12;5.3706379;361
670;1;44;12;6.5072775;1936
65;1;17;11;4.1743875;289
55;1;18;11;4.0073333;324
460;1;43;6;6.1312265;1849
291;1;47;6;5.6733232;2209
540;1;41;8;6.2915692;1681
70;0;38;10;4.2484951;1444
580;1;38;8;6.363028;1444
470;0;40;17;6.1527328;1600
200;0;43;17;5.2983174;1849
560;1;42;6;6.3279366;1764
280;1;21;12;5.6347895;441
0;1;17;11;;289
356;0;36;8;5.8749309;1296
358;0;19;12;5.8805332;361
2000;1;28;10;7.6009026;784
480;1;46;6;6.1737862;2116
257;0;45;6;5.5490761;2025
543;1;19;12;6.2971091;361
388;0;42;6;5.9610052;1764
787;1;45;6;6.6682281;2025
845;1;37;12;6.7393365;1369
365;1;21;7;5.8998976;441
309;1;20;6;5.7333412;400
306;1;44;12;5.7235851;1936
363;1;53;4;5.894403;2809
405;0;48;4;6.0038872;2304
240;1;32;6;5.480639;1024
100;0;30;5;4.6051702;900
200;1;22;12;5.2983174;484
390;0;22;12;5.9661469;484
358;0;40;6;5.8805332;1600
412;1;24;12;6.0210233;576
265;0;34;11;5.57973;1156
345;1;31;8;5.8435445;961
320;1;29;9;5.768321;841
656;1;32;6;6.4861608;1024
320;0;44;4;5.768321;1936
338;1;41;12;5.8230457;1681
145;0;46;6;4.9767337;2116
358;0;24;11;5.8805332;576
450;1;26;10;6.1092477;676
368;0;21;6;5.908083;441
136;0;31;6;4.9126549;961
380;1;47;14;5.9401712;2209
380;1;23;10;5.9401712;529
420;1;33;2;6.0402546;1089
360;1;27;1;5.8861041;729
359;0;29;6;5.8833222;841
371;1;32;6;5.9162021;1024
0;0;27;11;;729
378;1;32;17;5.9348941;1024
378;1;47;6;5.9348941;2209
30;0;31;6;3.4011974;961
0;1;39;13;;1521
20;0;37;6;2.9957323;1369
225;0;43;9;5.4161005;1849
40;1;16;9;3.6888795;256
27;0;40;9;3.2958369;1600
320;0;24;9;5.768321;576
320;0;30;6;5.768321;900
40;0;45;6;3.6888795;2025
300;0;16;6;5.7037826;256
50;1;14;6;3.9120231;196
1150;1;39;12;7.0475173;1521
219;0;32;6;5.3890719;1024
200;0;20;12;5.2983174;400
280;1;53;6;5.6347895;2809
358;0;38;6;5.8805332;1444
410;1;47;9;6.0161572;2209
100;0;44;6;4.6051702;1936
420;1;23;8;6.0402546;529
340;0;19;8;5.8289456;361
340;0;18;8;5.8289456;324
420;1;21;6;6.0402546;441
340;0;36;6;5.8289456;1296
1200;1;41;17;7.0900769;1681
500;0;42;14;6.2146082;1764
0;1;22;12;;484
495;1;47;12;6.2045579;2209
260;0;43;12;5.5606818;1849
950;0;60;17;6.856462;3600
1525;1;43;6;7.3297496;1849
820;1;50;16;6.7093043;2500
390;0;43;14;5.9661469;1849
694;1;50;16;6.5424719;2500
520;1;46;12;6.253829;2116
0;0;24;16;;576
680;1;41;16;6.5220928;1681
1140;0;27;17;7.0387836;729
3650;1;49;18;8.2024822;2401
420;1;52;17;6.0402546;2704
1057;1;35;13;6.9631901;1225
570;0;33;15;6.3456364;1089
26740;1;49;14;10.193916;2401
1175;0;42;19;7.0690236;1764
330;1;55;12;5.7990928;3025
250;0;52;9;5.521461;2704
136;0;49;9;4.9126549;2401
240;1;39;10;5.480639;1521
120;1;14;7;4.7874918;196
295;1;69;6;5.6869755;4761
390;1;41;9;5.9661469;1681
450;1;49;9;6.1092477;2401
472;0;50;7;6.1569791;2500
682;1;25;12;6.5250297;625
630;1;22;14;6.4457197;484
348;1;45;6;5.8522024;2025
500;0;63;2;6.2146082;3969
320;1;24;10;5.768321;576
483;1;43;6;6.1800165;1849
490;1;36;6;6.1944056;1296
600;1;50;6;6.3969297;2500
368;0;58;6;5.908083;3364
840;1;39;17;6.7334018;1521
170;0;29;12;5.1357985;841
530;1;36;3;6.2728772;1296
170;1;58;6;5.1357985;3364
420;1;42;9;6.0402546;1764
420;1;42;6;6.0402546;1764
375;0;40;6;5.9269261;1600
370;1;22;12;5.9135032;484
200;1;17;9;5.2983174;289
100;0;49;15;4.6051702;2401
338;1;24;12;5.8230457;576
240;1;23;6;5.480639;529
240;0;22;3;5.480639;484
346;1;36;6;5.8464389;1296
466;1;20;12;6.1441855;400
330;1;28;3;5.7990928;784
700;1;49;6;6.5510802;2401
450;1;55;11;6.1092477;3025
380;1;23;14;5.9401712;529
635;1;54;6;6.4536252;2916
280;1;37;5;5.6347895;1369
200;1;30;6;5.2983174;900
436;1;23;11;6.0776424;529
188;0;20;10;5.2364421;400
400;1;35;6;5.9914646;1225
410;0;50;16;6.0161572;2500
343;1;37;12;5.8377304;1369
1715;1;48;19;7.4471684;2304
328;0;40;14;5.7930136;1600
510;1;27;12;6.2344108;729
1876;1;31;17;7.5368972;961
1785;1;42;13;7.4871736;1764
639;0;31;12;6.4599047;961
555;0;28;15;6.3189683;784
670;1;37;12;6.5072775;1369
225;0;48;13;5.4161005;2304
1010;0;53;19;6.9177055;2809
360;1;18;10;5.8861041;324
500;1;51;12;6.2146082;2601
300;0;44;12;5.7037826;1936
467;1;24;12;6.1463294;576
0;1;55;9;;3025
328;0;35;12;5.7930136;1225
1373;1;31;18;7.2247534;961
360;1;44;17;5.8861041;1936
2000;0;42;17;7.6009026;1764
370;0;60;18;5.9135032;3600
400;1;47;17;5.9914646;2209
150;0;42;15;5.0106354;1764
390;0;33;14;5.9661469;1089
960;1;48;17;6.8669333;2304
330;0;38;5;5.7990928;1444
370;0;24;12;5.9135032;576
350;1;38;11;5.857933;1444
400;1;50;12;5.9914646;2500
50;0;33;12;3.9120231;1089
530;1;45;12;6.2728772;2025
220;1;65;3;5.3936276;4225
791;1;33;15;6.6732979;1089
1440;1;34;17;7.2723985;1156
780;1;42;17;6.6592941;1764
530;0;41;14;6.2728772;1681
900;0;58;17;6.8023949;3364
737;0;34;17;6.6025877;1156
600;1;38;6;6.3969297;1444
468;1;31;12;6.1484685;961
388;0;30;12;5.9610052;900
910;1;24;12;6.8134446;576
900;0;28;17;6.8023949;784
550;1;28;12;6.3099184;784
3040;1;61;18;8.0196133;3721
876;1;29;12;6.7753663;841
300;1;34;11;5.7037826;1156
80;0;25;11;4.3820267;625
225;1;42;17;5.4161005;1764
690;0;42;12;6.5366917;1764
382;1;21;12;5.9454207;441
198;1;72;0;5.2882671;5184
358;0;47;6;5.8805332;2209
150;0;42;6;5.0106354;1764
323;1;22;12;5.7776523;484
240;1;45;14;5.480639;2025
320;0;47;12;5.768321;2209
358;1;78;6;5.8805332;6084
205;1;55;6;5.32301;3025
526;1;48;6;6.2653012;2304
74;0;41;12;4.3040652;1681
490;1;28;12;6.1944056;784
315;1;52;6;5.7525725;2704
527;1;48;12;6.2672005;2304
280;1;50;6;5.6347895;2500
140;0;44;6;4.9416423;1936
200;0;28;12;5.2983174;784
200;0;26;9;5.2983174;676
200;0;20;12;5.2983174;400
320;1;23;6;5.768321;529
0;0;28;9;;784
480;1;45;6;6.1737862;2025
120;0;33;10;4.7874918;1089
150;0;53;4;5.0106354;2809
340;1;47;11;5.8289456;2209
325;0;46;6;5.7838254;2116
399;1;23;12;5.9889612;529
400;1;22;9;5.9914646;484
260;0;18;12;5.5606818;324
0;0;19;12;;361
150;0;27;6;5.0106354;729
240;1;58;9;5.480639;3364
124;0;45;6;4.8202815;2025
318;1;22;5;5.7620516;484
100;1;20;12;4.6051702;400
300;1;52;6;5.7037826;2704
120;0;32;6;4.7874918;1024
402;1;32;4;5.9964519;1024
110;0;44;6;4.7004805;1936
381;1;23;12;5.9427996;529
250;0;51;7;5.521461;2601
450;1;30;12;6.1092477;900
467;1;45;10;6.1463294;2025
438;1;47;12;6.0822191;2209
400;1;20;7;5.9914646;400
358;1;36;12;5.8805332;1296
120;0;34;8;4.7874918;1156
280;0;43;4;5.6347895;1849
166;0;24;9;5.1119876;576
250;1;47;6;5.521461;2209
338;1;21;12;5.8230457;441
360;1;39;12;5.8861041;1521
160;1;45;6;5.0751739;2025
60;0;22;6;4.0943446;484
240;1;20;6;5.480639;400
300;1;45;12;5.7037826;2025
0;1;59;6;;3481
356;0;42;6;5.8749309;1764
342;0;19;12;5.8348107;361
318;1;47;12;5.7620516;2209
765;1;55;9;6.6398759;3025
0;0;24;15;;576
410;0;41;17;6.0161572;1681
15;0;64;6;2.7080503;4096
280;1;23;6;5.6347895;529
318;0;19;6;5.7620516;361
162;0;51;5;5.0875964;2601
300;1;38;6;5.7037826;1444
400;1;43;9;5.9914646;1849
523;0;32;17;6.2595816;1024
300;1;43;7;5.7037826;1849
390;1;32;6;5.9661469;1024
437;1;44;6;6.0799332;1936
280;0;47;4;5.6347895;2209
380;1;28;12;5.9401712;784
120;1;50;2;4.7874918;2500
120;1;25;7;4.7874918;625
66;0;26;2;4.1896548;676
358;0;55;2;5.8805332;3025
140;0;50;12;4.9416423;2500
485;1;30;12;6.1841488;900
498;0;62;17;6.2105999;3844
498;0;32;18;6.2105999;1024
400;1;40;12;5.9914646;1600
300;0;30;10;5.7037826;900
380;1;40;6;5.9401712;1600
125;1;50;11;4.8283138;2500
318;1;48;12;5.7620516;2304
943;1;57;15;6.8490663;3249
376;0;51;12;5.9295893;2601
700;1;23;17;6.5510802;529
1240;0;45;17;7.1228666;2025
300;1;57;15;5.7037826;3249
263;1;42;10;5.572154;1764
210;0;39;9;5.3471074;1521
300;1;28;8;5.7037826;784
200;0;25;12;5.2983174;625
344;0;56;6;5.8406415;3136
366;1;33;6;5.9026332;1089
270;1;30;8;5.5984221;900
420;0;44;6;6.0402546;1936
360;1;18;12;5.8861041;324
75;0;47;6;4.3174882;2209
3000;1;27;17;8.0063677;729
140;1;18;10;4.9416423;324
502;1;40;7;6.2186003;1600
478;1;29;12;6.1696105;841
278;1;24;9;5.6276212;576
232;1;22;7;5.4467373;484
358;0;20;12;5.8805332;400
240;0;48;2;5.480639;2304
420;0;22;6;6.0402546;484
318;0;18;8;5.7620516;324
200;1;19;12;5.2983174;361
144;0;48;2;4.9698133;2304
158;0;45;6;5.0625949;2025
188;0;16;7;5.2364421;256
110;1;32;11;4.7004805;1024
274;1;26;6;5.6131282;676
347;1;38;9;5.8493247;1444
300;1;25;3;5.7037826;625
454;1;42;9;6.1180973;1764
248;0;37;6;5.5134287;1369
200;1;19;12;5.2983174;361
550;1;20;12;6.3099184;400
915;1;61;15;6.818924;3721
142;1;39;15;4.9558272;1521
348;1;37;5;5.8522024;1369
482;0;46;6;6.1779442;2116
452;1;20;12;6.1136823;400
417;1;32;6;6.0330863;1024
524;1;24;5;6.2614918;576
148;1;44;6;4.9972124;1936
160;1;33;6;5.0751739;1089
120;1;80;0;4.7874918;6400
120;1;46;6;4.7874918;2116
90;1;43;6;4.4998097;1849
100;1;54;1;4.6051702;2916
320;1;44;6;5.768321;1936
290;1;26;6;5.6698809;676
200;1;40;6;5.2983174;1600
384;1;38;8;5.9506426;1444
250;1;62;6;5.521461;3844
198;1;20;6;5.2882671;400
198;1;17;6;5.2882671;289
590;1;73;6;6.3801227;5329
270;0;41;12;5.5984221;1681
360;1;49;6;5.8861041;2401
380;0;24;11;5.9401712;576
2000;1;36;10;7.6009026;1296
2260;1;53;6;7.7231202;2809
200;1;26;12;5.2983174;676
308;1;24;6;5.7300997;576
480;1;57;3;6.1737862;3249
308;1;28;6;5.7300997;784
328;0;26;12;5.7930136;676
242;1;40;3;5.4889379;1600
440;1;44;9;6.0867748;1936
180;0;39;5;5.1929569;1521
200;1;35;12;5.2983174;1225
348;1;39;12;5.8522024;1521
200;1;50;4;5.2983174;2500
110;0;40;6;4.7004805;1600
200;1;21;6;5.2983174;441
240;1;52;0;5.480639;2704
145;1;50;6;4.9767337;2500
120;0;46;6;4.7874918;2116
120;0;31;6;4.7874918;961
180;0;30;6;5.1929569;900
192;1;19;12;5.2574954;361
320;1;47;1;5.768321;2209
320;0;20;6;5.768321;400
320;1;17;6;5.768321;289
200;1;37;1;5.2983174;1369
634;0;65;4;6.4520488;4225
200;1;57;0;5.2983174;3249
360;1;65;3;5.8861041;4225
192;1;48;6;5.2574954;2304
120;0;43;6;4.7874918;1849
200;1;60;2;5.2983174;3600
280;1;31;12;5.6347895;961
160;0;37;6;5.0751739;1369
310;0;36;9;5.7365723;1296
348;1;39;7;5.8522024;1521
408;1;38;12;6.0112672;1444
80;1;62;3;4.3820267;3844
100;1;29;9;4.6051702;841
120;1;42;8;4.7874918;1764
320;1;67;6;5.768321;4489
66;1;17;12;4.1896548;289
200;1;57;4;5.2983174;3249
375;1;37;14;5.9269261;1369
125;1;84;2;4.8283138;7056
418;1;55;4;6.0354815;3025
430;1;30;7;6.0637851;900
408;1;42;4;6.0112672;1764
65;0;30;2;4.1743875;900
170;1;81;2;5.1357985;6561
320;1;47;10;5.768321;2209
75;0;48;10;4.3174882;2304
382;1;62;0;5.9454207;3844
420;1;39;6;6.0402546;1521
140;1;67;3;4.9416423;4489
180;1;29;12;5.1929569;841
325;1;56;5;5.7838254;3136
275;0;58;2;5.6167712;3364
398;0;22;13;5.9864521;484
310;0;27;7;5.7365723;729
210;0;67;6;5.3471074;4489
110;1;45;6;4.7004805;2025
308;1;34;0;5.7300997;1156
50;0;35;6;3.9120231;1225
400;1;20;6;5.9914646;400
200;1;63;6;5.2983174;3969
478;1;28;10;6.1696105;784
280;1;26;6;5.6347895;676
100;0;49;12;4.6051702;2401
100;0;18;12;4.6051702;324
60;1;70;3;4.0943446;4900
255;1;40;6;5.5412636;1600
345;1;47;7;5.8435445;2209
414;1;26;17;6.025866;676
470;1;41;8;6.1527328;1681
150;1;62;5;5.0106354;3844
380;0;64;0;5.9401712;4096
70;1;37;6;4.2484951;1369
70;0;31;12;4.2484951;961
320;1;40;12;5.768321;1600
120;1;43;3;4.7874918;1849
10;1;50;3;2.3025851;2500
1140;0;49;6;7.0387836;2401
248;0;24;15;5.5134287;576
72;0;38;6;4.2766662;1444
444;0;38;6;6.0958247;1444
340;1;43;6;5.8289456;1849
362;0;40;6;5.891644;1600
60;1;18;6;4.0943446;324
386;1;49;6;5.9558372;2401
192;0;43;2;5.2574954;1849
386;1;24;6;5.9558372;576
266;1;51;12;5.5834961;2601
240;1;56;9;5.480639;3136
420;0;51;6;6.0402546;2601
240;1;42;1;5.480639;1764
280;1;17;6;5.6347895;289
120;1;15;4;4.7874918;225
410;1;22;5;6.0161572;484
850;1;44;9;6.7452364;1936
100;1;50;3;4.6051702;2500
130;1;34;5;4.8675346;1156
280;1;40;4;5.6347895;1600
357;1;39;6;5.8777356;1521
486;1;33;6;6.1862087;1089
200;1;22;9;5.2983174;484
0;0;38;6;;1444
0;1;18;10;;324
300;1;81;4;5.7037826;6561
450;1;34;7;6.1092477;1156
250;1;40;0;5.521461;1600
255;1;41;1;5.5412636;1681
300;1;22;1;5.7037826;484
300;1;24;1;5.7037826;576
830;0;48;2;6.7214255;2304
230;1;39;3;5.4380794;1521
90;0;40;9;4.4998097;1600
6010;1;60;6;8.7011805;3600
0;1;25;7;;625
690;1;30;6;6.5366917;900
120;1;46;6;4.7874918;2116
240;1;52;6;5.480639;2704
0;1;83;3;;6889
190;0;40;10;5.2470241;1600
165;1;23;12;5.1059456;529
198;1;38;6;5.2882671;1444
260;1;43;6;5.5606818;1849
185;1;63;6;5.220356;3969
150;1;63;0;5.0106354;3969
190;1;43;6;5.2470241;1849
390;1;23;6;5.9661469;529
220;1;33;2;5.3936276;1089
130;1;49;0;4.8675346;2401
120;1;46;3;4.7874918;2116
280;1;47;12;5.6347895;2209
150;1;44;2;5.0106354;1936
120;1;46;6;4.7874918;2116
160;1;48;4;5.0751739;2304
200;1;27;0;5.2983174;729
250;1;60;0;5.521461;3600
250;1;36;6;5.521461;1296
240;0;35;6;5.480639;1225
430;1;43;12;6.0637851;1849
314;1;40;6;5.749393;1600
120;1;40;6;4.7874918;1600
120;1;58;0;4.7874918;3364
100;0;22;12;4.6051702;484
100;0;21;12;4.6051702;441
160;1;45;6;5.0751739;2025
200;0;46;6;5.2983174;2116
300;1;82;0;5.7037826;6724
340;0;40;6;5.8289456;1600
240;1;49;6;5.480639;2401
60;0;35;6;4.0943446;1225
492;1;29;17;6.1984787;841
430;0;31;14;6.0637851;961
319;0;37;12;5.7651911;1369
120;1;37;6;4.7874918;1369
192;1;25;9;5.2574954;625
480;1;56;0;6.1737862;3136
328;0;42;9;5.7930136;1764
480;1;22;6;6.1737862;484
248;1;19;5;5.5134287;361
329;1;49;6;5.7960577;2401
80;0;50;6;4.3820267;2500
200;1;25;8;5.2983174;625
150;1;52;6;5.0106354;2704
358;1;27;12;5.8805332;729
440;0;27;17;6.0867748;729
240;1;28;6;5.480639;784
300;1;21;9;5.7037826;441
200;1;67;1;5.2983174;4489
630;1;34;17;6.4457197;1156
540;1;48;6;6.2915692;2304
200;1;37;6;5.2983174;1369
170;1;51;7;5.1357985;2601
300;1;55;6;5.7037826;3025
340;1;61;0;5.8289456;3721
470;1;38;6;6.1527328;1444
320;1;63;0;5.768321;3969
230;1;38;6;5.4380794;1444
480;1;65;2;6.1737862;4225
300;1;25;12;5.7037826;625
135;1;56;6;4.9052749;3136
160;1;59;0;5.0751739;3481
197;1;61;6;5.2832036;3721
197;1;53;10;5.2832036;2809
180;1;30;6;5.1929569;900
160;1;56;6;5.0751739;3136
200;1;39;3;5.2983174;1521
280;1;27;6;5.6347895;729
200;1;53;4;5.2983174;2809
600;0;54;4;6.3969297;2916
380;1;55;12;5.9401712;3025
200;1;41;11;5.2983174;1681
540;1;43;12;6.2915692;1849
240;1;40;12;5.480639;1600
399;0;50;6;5.9889612;2500
249;1;23;4;5.5174527;529
200;1;20;5;5.2983174;400
160;0;60;6;5.0751739;3600
280;1;48;6;5.6347895;2304
455;0;23;16;6.1202974;529
660;1;58;8;6.49224;3364
600;0;50;8;6.3969297;2500
112;1;42;6;4.7184987;1764
600;1;62;0;6.3969297;3844
192;1;19;5;5.2574954;361
150;1;54;9;5.0106354;2916
260;1;63;0;5.5606818;3969
192;1;34;6;5.2574954;1156
200;1;35;6;5.2983174;1225
150;1;31;6;5.0106354;961
0;1;37;15;;1369
176;0;50;6;5.1704841;2500
100;0;20;12;4.6051702;400
270;1;45;6;5.5984221;2025
230;0;33;2;5.4380794;1089
440;1;46;6;6.0867748;2116
360;1;36;7;5.8861041;1296
0;1;15;6;;225
300;1;45;0;5.7037826;2025
204;1;48;0;5.31812;2304
150;1;28;0;5.0106354;784
180;0;53;2;5.1929569;2809
105;1;44;6;4.6539602;1936
100;1;82;3;4.6051702;6724
200;1;40;8;5.2983174;1600
65;1;31;8;4.1743875;961
300;1;54;0;5.7037826;2916
339;1;22;12;5.8260002;484
480;1;40;8;6.1737862;1600
200;1;42;6;5.2983174;1764
16;0;74;3;2.7725887;5476
150;1;63;0;5.0106354;3969
43;0;32;10;3.7612002;1024
291;1;31;8;5.6733232;961
24;0;32;7;3.1780539;1024
104;0;26;12;4.6443911;676
224;1;26;12;5.4116459;676
460;1;39;8;6.1312265;1521
180;1;41;9;5.1929569;1681
150;1;38;9;5.0106354;1444
300;1;39;9;5.7037826;1521
250;0;35;8;5.521461;1225
870;1;40;17;6.7684932;1600
1120;0;49;13;7.0210838;2401
3000;1;38;17;8.0063677;1444
570;1;35;14;6.3456364;1225
